"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KRT2",0.840469786022331,-0.434057902786031,0.593216172290762,-0.731702746925922,0.464350019438081,NA
"KRT1",1.68444450621532,0.539030987713431,0.393237098357038,1.37075314095625,0.170451922890573,NA
"KRT77",1.46869323611157,-0.210785466277459,0.473129287593031,-0.445513460707105,0.655948734348613,NA
"KRT76",1.03799290497205,-0.695731600467598,0.556575265389774,-1.25002249243033,0.211291331005559,NA
"KRT3",0.881074031229384,-0.67049094521309,0.599135493690409,-1.11909735322667,0.26309860888931,NA
"KRT4",0.873113097660162,-1.3886574183068,0.614589327980369,-2.2594883364964,0.0238530250176769,NA
"KRT79",1.44984551185662,-0.471163625712658,0.513656009489451,-0.917274629339919,0.358998748476761,NA
"KRT78",1.19965547796995,-1.08755408628052,0.594911459459097,-1.82809402809175,0.0675354410744428,NA
"KRT18",0.439055097027205,0.452915263735525,0.710750185331182,0.637235519712857,0.523971444387462,NA
"TNS2",1.37211062200924,0.556915441507556,0.476144875212408,1.16963443376161,0.242148114060303,NA
"SPRYD3",2.0407255412362,0.074411215501163,0.443977423235442,0.167601349994102,0.866896909083294,NA
"IGFBP6",0.481727933462688,0.0883776304855004,0.728859976425863,0.12125460766673,0.903489372488613,NA
"SOAT2",1.96760492140301,-0.51719960051989,0.432850662274918,-1.19486845139999,0.232138430781051,NA
"CSAD",2.50320957635385,0.309673534222727,0.346102453275429,0.894745273522484,0.370923271098211,NA
"ZNF740",1.53985531910449,0.0598715554198286,0.450353521484018,0.132943460112265,0.894238095734949,NA
"ITGB7",1.7282065685027,-0.995933464322755,0.49664806587541,-2.00531026445716,0.0449298881704228,NA
"RARG",2.33354567166997,-0.0152035140017268,0.370643461364473,-0.0410192424432827,0.967280555520146,NA
"RP11-624J6.2",0.0866143789870777,0.304047996072209,1.58627270140373,0.191674480562611,0.847997196885192,NA
"MFSD5",0.460898913635243,1.06418624393824,0.67704274440084,1.57181544701436,0.115993358073952,NA
"ESPL1",2.29604158360117,0.426223361752576,0.369994573661703,1.15197192632961,0.249332609702134,NA
"MYG1",0.673542960234845,1.02383351065177,0.523341441769305,1.95633945439216,0.0504251793437157,NA
"AAAS",1.83501134973949,-0.376874933693237,0.433946977771688,-0.868481526541527,0.385130781093322,NA
"SP7",2.32797189525046,-0.185469760286336,0.418389360327317,-0.443294638614228,0.657552633235467,NA
"AMHR2",0.732416872645278,-0.260399250516118,0.602591545982603,-0.432132266461693,0.665645284592393,NA
"PRR13",1.5968619208551,-0.921981712744919,0.58256262919401,-1.58263106238123,0.113505579290051,NA
"MAP3K12",1.79634881917163,0.0914468196338433,0.43264417908846,0.211367271429637,0.83260069341454,NA
"TARBP2",0.495076460881144,-0.575749805506379,0.6623639821627,-0.869234772740035,0.384718731575641,NA
"NPFF",0.0693713655270608,0.23294503213575,1.73523266291188,0.134244264250332,0.89320942485711,NA
"CALCOCO1",2.37596320891684,0.41889606522687,0.338036248175598,1.23920457491668,0.215269746762499,NA
"HOXC13",0.825535588809996,-0.0935731094416061,0.536019895278668,-0.174570217012111,0.861417352563045,NA
"HOXC12",0.597919913926181,0.431257901508824,0.592300384566732,0.728106738989018,0.466548248913529,NA
"HOXC11",0.372468774025302,0.204344114183761,0.710374181446217,0.287657011643845,0.773609299426086,NA
"HOXC10",0.617989890489133,-0.970083072328366,0.637991325516275,-1.52052705660748,0.128378563936024,NA
"HOXC9",0.828713336204865,-0.347688936789101,0.592045529988055,-0.587267227228481,0.557024248025209,NA
"HOXC8",0.354956296131592,0.0275139895000578,0.703189689409865,0.0391274074612048,0.968788809701766,NA
"HOXC5",0.235876964701093,0.125012397328781,1.02074168875947,0.122472118759753,0.902525125751628,NA
"NFE2",2.27787447418922,0.937416105505182,0.44189043997567,2.12137675021165,0.0338901102113227,NA
"GPR84",0.242799571937218,-0.597311873555756,0.968423114701716,-0.616788121315891,0.537374488056451,NA
"ITGA5",2.77409554114084,0.118864425176495,0.348024925910515,0.341539976958597,0.732697114836004,NA
"GTSF1",1.90713925598424,-0.873971815816957,0.43445830393225,-2.01163565733858,0.0442583577512553,NA
"PPP1R1A",1.21915379319295,-0.054733736440167,0.481438198972409,-0.113687980216343,0.9094851411377,NA
"LACRT",0.417640040481223,-0.880290725496667,0.725341429397632,-1.21362256424221,0.224891886508123,NA
"DCD",0.476902053033342,-0.318279510669405,0.691285698831787,-0.460416744057153,0.64521711838763,NA
"NEUROD4",1.16015057829106,0.0038266707356733,0.44806291183077,0.00854047642559312,0.993185768556261,NA
"OR9K2",0.93086085248758,-1.22675284064896,0.593175835475182,-2.06810993854163,0.0386296863586155,NA
"OR10A7",0.21781994142526,-0.320964519472418,0.967601844511819,-0.331711355546612,0.740107225252412,NA
"OR6C74",0.162894641577189,-0.115637429540287,1.06872419637272,-0.108201376868573,0.9138359527867,NA
"OR6C6",0.257266202650844,-0.098653887504092,0.794634672062327,-0.124149991150089,0.901196517083898,NA
"OR6C1",0.830248435451247,-0.644278698997783,0.591950707568641,-1.08839923790964,0.276418897449177,NA
"OR6C3",0.321667103576694,-0.723588316608668,0.795829923506808,-0.909224817056628,0.36323146691347,NA
"OR6C75",0.429236958606091,-0.190327955639783,0.657287318165128,-0.289565841877338,0.772148402117881,NA
"OR6C65",0.17027384963756,-0.185514598648266,0.951327706496363,-0.19500598729695,0.845388260420259,NA
"OR6C76",0.114212270796788,-0.171786661367724,1.23349743655209,-0.139267951661016,0.88923841391778,NA
"OR6C2",1.12317379543342,-0.496034087449416,0.523434975609843,-0.947651782098622,0.343306755425866,NA
"OR6C70",0.148685197465647,-0.0989318624038294,1.06366308509274,-0.0930105254101239,0.925895199404488,NA
"OR6C68",0.119143894270756,-0.207419623742129,1.12961332057062,-0.183620022856451,0.854311554231424,NA
"OR6C4",0.805166663513389,-0.913221992189367,0.583412322542557,-1.56531145624328,0.1175098982248,NA
"OR2AP1",0.355158795048622,-0.658780748139317,0.675414198635644,-0.9753729629464,0.329375290009494,NA
"OR10P1",0.11417321334513,0.189226203586077,1.30169420671628,0.145369167819706,0.884419406566679,NA
"METTL7B",0.211261625127463,-0.485181285848984,0.933819851321641,-0.519566258055345,0.603365920819941,NA
"RP11-644F5.10",1.1406056555482,-0.544226513315727,0.570496723833783,-0.953952039651483,0.340107919835013,NA
"BLOC1S1",0.811195497048728,-0.739814362989061,0.654191756997693,-1.1308830401415,0.258104322508872,NA
"RDH5",0.315493758506284,0.192228068898853,0.762744383723122,0.252021611697154,0.801024359126235,NA
"CD63",1.32622406000554,0.302403347635329,0.510787433498465,0.59203364805614,0.553828056721921,NA
