"","Module","MMlightcyan","MMsalmon","MMbrown","MMyellow","MMblue","MMmidnightblue","MMturquoise","MMblack","MMcyan","MMgreen","MMtan","MMgreenyellow","MMpink","MMmagenta","MMpurple","MMred","MMgrey","p.MMlightcyan","p.MMsalmon","p.MMbrown","p.MMyellow","p.MMblue","p.MMmidnightblue","p.MMturquoise","p.MMblack","p.MMcyan","p.MMgreen","p.MMtan","p.MMgreenyellow","p.MMpink","p.MMmagenta","p.MMpurple","p.MMred","p.MMgrey","GS.IPAH","GS.CHD","GS.SLE","p.GS.IPAH","p.GS.CHD","p.GS.SLE"
"FREM1","turquoise",0.0928723621326605,0.0875667870897129,0.446388311283367,-0.170874567246016,0.407608344397668,0.585226017363583,0.745681207928738,-0.201219698569169,-0.330038269853739,-0.218912111070144,-0.279266828450805,-0.481529634991279,-0.39377258424358,-0.427826364637475,-0.415216590834219,-0.42052415023943,0.446955567070685,0.0523689216347957,0.067427299916193,8.66833049580166e-23,0.00033290723390064,6.376633151012e-19,1.61091114120082e-41,1.01458824320138e-78,2.25740043237408e-05,1.45352725209131e-12,3.85041087377789e-06,2.85353538433852e-09,9.5180185149141e-27,1.16660143558819e-17,7.09666766837366e-21,1.21598818892412e-19,3.73170527477224e-20,7.54393231885752e-23,0.159326231553073,-0.112147780268513,-0.109640134709902,0.000830338800542329,0.0190227022267383,0.0218867746900811
"CCDC171","turquoise",0.050292374017016,-0.0569007546514655,0.487930265741195,-0.221784916642598,0.214564020458902,0.644438358681913,0.834298310111259,-0.253107540448554,-0.40866796516381,-0.368552655851024,-0.379178952560961,-0.50184309481621,-0.358518140756621,-0.462070326550515,-0.47982971923705,-0.473714144911075,0.299601551957065,0.294181850364894,0.235212082659355,1.60973762216908e-27,2.84836656709454e-06,6.03020493276622e-06,1.20142117794659e-52,1.47576800863939e-114,8.16137769692393e-08,5.07529999109293e-19,1.65975750872862e-15,2.16548718092205e-16,2.96452292121716e-29,1.06114558947379e-14,1.68866874353357e-24,1.51637126780712e-26,7.92795686676931e-26,1.63172554394873e-10,0.148322168774318,-0.05272158819445,-0.0918836740679796,0.00187759963279905,0.271450174874343,0.0549404611259285
"SH3GL2","turquoise",0.0679309318417257,0.0478014908742655,0.503608842206331,-0.099081226514872,0.31167489920938,0.522975011364167,0.74362944577109,-0.163831460668289,-0.322911829159933,-0.278904393563363,-0.323405122027611,-0.424205218052761,-0.273305748463785,-0.424202904773239,-0.420038558458876,-0.429212009952699,0.3905247519155,0.156297101895436,0.318775997530873,1.76212905387205e-29,0.0384137343537809,2.67461393504382e-11,4.7834221117288e-32,4.52270048994956e-78,0.000585439370346216,4.60801798730151e-12,2.99668514578618e-09,4.25843720585548e-12,1.62449167699613e-20,6.32579787199185e-09,1.6253461535014e-20,4.16124649365253e-20,5.15556901078296e-21,2.26338081096757e-17,0.138707652581745,-0.174880938420149,-0.0162962949528281,0.0036681690967151,0.000239078287964139,0.734072325201156
"ADAMTSL1","turquoise",0.0602169657404374,0.0468128136744154,0.55987486131812,-0.203093835891131,0.415172816525461,0.691409775512693,0.922257624025969,-0.263688863716439,-0.376226010509037,-0.297366654944396,-0.353731339780464,-0.513657975351713,-0.358922044660645,-0.544630939997427,-0.515630826002639,-0.511121127447101,0.475827469266594,0.208991589074559,0.328899464696657,2.02789453199947e-37,1.88503708766606e-05,1.22778617738161e-19,2.12018882354732e-63,1.16014957317878e-181,2.19545290941133e-08,3.84253071101351e-16,2.25994791893195e-10,2.51329854522722e-14,8.60833607162222e-31,9.86024468403451e-15,4.05006566154799e-35,4.70287686214063e-31,1.86219200009055e-30,4.49320469232276e-26,0.121690758843439,-0.0961539179841066,-0.0494861357173979,0.0108942530951503,0.0445420444991211,0.301999666022954
"SAXO1","turquoise",0.0617483710335333,0.274786263265688,0.459797103381007,-0.0679430930573281,0.626285713473528,0.464111283788784,0.67636095670073,-0.176144993033775,-0.222611799582374,0.0375633716925704,-0.163179609515068,-0.360559876004159,-0.208368825320836,-0.412157006687857,-0.378852836843894,-0.372004875157517,0.620510313017002,0.197622718219033,5.20022057085119e-09,3.02687191090795e-24,0.15622280988249,5.58271990132045e-49,9.96249607700932e-25,9.75626414399023e-60,0.000215040114539563,2.6097041467448e-06,0.433467065719059,0.000616146967029141,7.31340331548686e-15,1.12480321438493e-05,2.37983530086801e-19,2.30773590898462e-16,8.6349347301656e-16,7.30104908685056e-48,0.0454309116822257,-0.124940460809959,-0.00274750824885169,0.34339339466329,0.00893332913686232,0.954329311346639
"HAUS6","turquoise",-0.156511549517655,-0.155202733927441,-0.294284898227402,0.193778726311577,-0.409843334664981,-0.44372172449745,-0.569102399792986,-0.131981005505286,0.188019123762151,-0.0639402884022352,0.112759557684744,0.154910985675303,0.0517154414396914,0.519386637844266,0.554779135179917,0.348323968763644,-0.417524070896055,0.00102823803145799,0.00113434685149092,3.52499247680871e-10,4.5430395888569e-05,3.93630958138196e-19,1.65982591289125e-22,7.17333445146286e-39,0.00572380988691801,7.66884468308699e-05,0.182144942585119,0.018375650434697,0.00115933468182549,0.280715559803212,1.47148673992234e-31,1.22810288473086e-36,6.54177950028454e-14,7.29474885121942e-20,-0.0426656533554958,0.106378288936239,-0.0182931994989942,0.37359654288035,0.026166372320717,0.702945316397102
"RPS6","yellow",-0.0278103100669253,-0.0902824908367376,0.207574284374437,0.715438504910441,-0.228344059846732,-0.3946468300098,-0.39593652202955,0.0284378634494738,0.229959129126513,0.0521745694354518,0.152365417204506,0.127223580596741,0.0362541426151251,0.28449143378847,0.589402749423846,0.299452199758041,-0.0948063072182476,0.562043492239463,0.0593271197330037,1.21680639978913e-05,9.70143508580436e-70,1.40968797043335e-06,9.74761994669347e-18,7.47090577881272e-18,0.553249540303813,1.18166253647513e-06,0.276461331526806,0.00139986486021548,0.00775022640103715,0.449676656589703,1.39800161500591e-09,3.13733300877148e-42,1.66777672061219e-10,0.0476283498672592,-0.0449695616120509,-0.0385536254634507,-0.0873874773837893,0.348321393996782,0.421433622957108,0.0679925903691604
"ACER2","grey",0.0925324033566605,0.0158216960755856,0.235244033751066,0.0453907968546729,0.206584901131667,0.199376252718721,0.260916397721957,0.0540741688071255,-0.0540664467411172,-0.03467704095668,-0.0827267881173009,-0.099852807226898,-0.141928146077045,-0.185591898333657,-0.157199836622406,-0.16425196716818,0.296812946146732,0.0532415881972495,0.741536966374944,6.57373578700954e-07,0.343820118681159,1.34139484525798e-05,2.6909872328812e-05,3.11447694825462e-08,0.25932682264329,0.259394958446804,0.469649795128716,0.0841004191412056,0.0369228357525851,0.00294413307292826,9.5181531543647e-05,0.000976184468540447,0.000566390007164526,2.4488143968494e-10,0.107077660931449,-0.129830232348817,-0.0529506609953698,0.0251925288292181,0.00657215037966215,0.269370205876777
"SLC24A2","turquoise",0.0723366989060842,0.130612932770437,0.488929812056949,-0.136443135596154,0.493608615942783,0.549256113967447,0.779389098574177,-0.229567595058128,-0.249632968600592,-0.123659323563315,-0.270215804645244,-0.421660428802178,-0.277793546755062,-0.451747175364581,-0.406904150830335,-0.420445271042106,0.53034035107303,0.131091117303252,0.00625119222940885,1.2154987098182e-27,0.00427010162874602,3.22336081286863e-28,8.3549015015143e-36,2.30591727765437e-90,1.23345098236378e-06,1.24028872695539e-07,0.00966537857812377,9.48579965892916e-09,2.88993339398754e-20,3.4801950037424e-09,2.30880932973373e-23,7.41779567230503e-19,3.79838127305999e-20,4.56710090420935e-33,0.101517441008782,-0.132897538235794,-0.0568058230326792,0.0338729121959664,0.00539322460261991,0.235995400274895
"ELAVL2","turquoise",0.061052434103809,0.0852976009660447,0.529075165859188,-0.0117820629870565,0.291547544104109,0.493404116749779,0.70411663979793,-0.206357544376801,-0.237780611978274,-0.218467577835409,-0.286180845110395,-0.392763501599381,-0.241976460615134,-0.364875607267426,-0.381978665364323,-0.411554109147848,0.374592536684071,0.202732040501496,0.0748719685038097,6.86517318789556e-33,0.805990537500599,5.20855258252876e-10,3.41735460272175e-28,1.13139869931056e-66,1.37169149019222e-05,4.93655447097672e-07,4.0328130897346e-06,1.10643381906473e-09,1.43447267062767e-17,3.05201617178918e-07,3.30053705766852e-15,1.25045135154251e-16,2.71430402064298e-19,5.26384993401109e-16,0.0817046909865055,-0.0999648271901755,-0.0348594641281206,0.0880154206139569,0.0367105202594954,0.467314799112613
"CAAP1","turquoise",0.00741150359488251,-0.0870780219793989,0.314067211383331,0.0215119738925653,-0.00875016981014944,0.287777018459437,0.380622422994606,-0.0820105711226107,-0.171799557610313,-0.229360157843083,-0.180398160764857,-0.209358278619974,-0.172981144765436,-0.213251729421499,-0.226148359086771,-0.258851198338524,0.0650263603717073,0.877221446224424,0.068977309628851,1.85069618888191e-11,0.653819871756723,0.855270474909753,8.85779614267235e-10,1.63261145652742e-16,0.0868287273708969,0.000308607462690451,1.26176360508012e-06,0.000149745400536741,1.01946437189432e-05,0.000279971752870714,6.89210034343828e-06,1.78815092147765e-06,4.03061630278053e-08,0.174816329823864,0.142525939050672,-0.0602552190304398,-0.0932470067287087,0.00282500197339678,0.208701971252422,0.051421055300189
"PLAA","turquoise",0.0612167955343054,-0.0589900329483331,0.343955059043662,0.0175332995377018,0.0740029925561245,0.324010067584709,0.427377216465201,-0.106634147513411,-0.134007727075358,-0.204173978539338,-0.155595391367859,-0.226355989066366,-0.188396080793288,-0.243948247990404,-0.217692876096062,-0.237646089832522,0.161095547252236,0.201516792767962,0.218435182527371,1.39819113034314e-13,0.714735258952818,0.122422078929081,3.86496652866716e-12,7.86866841257751e-21,0.0258064035983681,0.00501585730314163,1.69773712184959e-05,0.00110149924069627,1.7485653578611e-06,7.414002718801e-05,2.42724200488654e-07,4.37058008377295e-06,5.0125160257054e-07,0.000724631570800338,0.120006786812904,-0.0557995142783964,-0.0247537697432108,0.0120532650759155,0.244412031417874,0.605810229159399
"MOB3B","turquoise",0.129932916381582,0.158496852762327,0.453287172717506,-0.0990665692727878,0.505735432979367,0.504921993855596,0.6915215119358,-0.198434834486572,-0.251005291791454,-0.0768425210034565,-0.24102895672359,-0.333535462883176,-0.238183714340113,-0.412744615359458,-0.396651931155588,-0.392131323984261,0.522454412049959,0.00652921817202241,0.000884645560125952,1.57176880566608e-23,0.038442542487413,9.37992314071715e-30,1.19446086335967e-29,1.98763359342346e-63,2.94177782545281e-05,1.05209909001859e-07,0.108685492732739,3.40473389648068e-07,8.16014076690662e-13,4.71549909578935e-07,2.0930145947692e-19,6.44275093852039e-18,1.63220628983657e-17,5.63509185171328e-32,0.0254755072962886,-0.0978985916748064,-0.0561489760501381,0.595339255586927,0.0407977230149299,0.24146569608175
"C9orf72","turquoise",0.00680662778864711,0.171823987126803,0.226308316242063,-0.0194635274578874,0.0510483142824394,0.230813687481819,0.305351635894271,-0.0432261452190214,-0.128547980485424,-0.136185098557321,-0.136277424971682,-0.142210139332529,-0.06595068448453,-0.143354604764228,-0.174467471692003,-0.147495203978811,0.0926207800620809,0.88717198245593,0.00030798871162404,1.75757947175219e-06,0.684926847287459,0.286975662233935,1.07577308050272e-06,6.96773132239106e-11,0.367345834929807,0.00712996715610312,0.00434407242334394,0.00431747348450245,0.00288737817462551,0.16875385994729,0.00266711201771721,0.000247471346541187,0.00199206073779232,0.0530135708406452,0.0978959992892717,-0.0795072633559489,0.014420595047942,0.0408030830392149,0.0969282663494766,0.763713289979244
"ACO1","turquoise",0.0787876049377776,0.0742597137037349,0.402883136346601,-0.0121397126732715,0.435856530811698,0.371846459547796,0.542613826549542,-0.116063617874362,-0.282926758313,-0.0804560198481015,-0.216272203853827,-0.332051151253184,-0.240949406323121,-0.288914486718926,-0.282403944536978,-0.309628579939557,0.441631231394573,0.099998808911862,0.121127097886655,1.74727482058526e-18,0.80022367505074,1.09105389145471e-21,8.899303935631e-16,8.00036470165793e-35,0.0152025775537296,1.73374781860445e-09,0.0929955912566003,5.06136851852997e-06,1.04352617870628e-12,3.43606924289222e-07,7.55293324112415e-10,1.86247836625112e-09,3.65527707732572e-11,2.7510883117015e-22,0.0482712477055892,-0.103663427092678,-0.0844152536536354,0.314037986725653,0.0302600054019123,0.0779417150832081
"SMIM27","grey",0.0447801210501429,0.00754956787101417,0.08777733654628,-0.0468155663367616,0.107225357631859,0.142785047891391,0.153084527623584,-0.0418274739149885,-0.0194143181314908,0.0155442439074439,-0.0532896261400941,-0.0582176532668025,0.0654502124866554,-0.0942926689735568,-0.123709155712366,-0.0627510864739003,0.115216677005905,0.350357848211053,0.874952863363628,0.0667684488919165,0.328870993860181,0.0249909145690413,0.00277474178549449,0.00132764317534395,0.383065630576308,0.685680977759418,0.74591212622158,0.26631246284658,0.224534662650252,0.172016548670725,0.0488509223707877,0.00963593718885942,0.190427205233461,0.0159663665429317,-0.0515053320474081,-0.0422999848502595,0.065751974193453,0.282677108627272,0.377709689335709,0.170043713504432
"APTX","turquoise",0.0405103484985963,0.078624788564085,0.547191655427536,0.0479213043879468,0.452588975557992,0.471280221614579,0.674363678108849,-0.210137654440541,-0.223407239263412,-0.0886970102002901,-0.186663762964304,-0.315518825372698,-0.234723653679382,-0.334494607353216,-0.353231541108413,-0.382329506663071,0.511393866836478,0.398238326879528,0.100704102757488,1.69528541945456e-35,0.317563139229548,1.87157529430121e-23,1.51726044466757e-25,2.87800331074533e-59,9.43172376969776e-06,2.39825145126996e-06,0.0639522571541313,8.65498447630838e-05,1.47772406911401e-11,6.96879553575353e-07,6.95622855745677e-13,2.74776212411784e-14,1.16686013084443e-16,1.71447706242607e-30,0.0586595519104442,-0.146079004782424,0.0128769236344572,0.221030309976005,0.00220299716525491,0.78837115143058
"SMU1","brown",0.0433918266991178,0.0228339465504244,0.465389933398846,0.231961770073187,0.247884719771559,0.239831059568166,0.37349642794341,-0.137498782502935,-0.143714125795648,-0.0504115663170721,-0.0398303247319945,-0.216407526820774,-0.146768873961264,-0.170136988444559,-0.188944437803085,-0.215075737512575,0.316909887433772,0.365510631687657,0.634054314653732,7.14501926894187e-25,9.47753733329107e-07,1.52742251396729e-07,3.90705544284477e-07,6.49519033466975e-16,0.00397919174067889,0.00260114507330119,0.293037661599647,0.406211146415623,4.9913257683835e-06,0.00209781990559239,0.00035354988645241,7.05749941293372e-05,5.72281871621864e-06,1.18967903071515e-11,0.0149657462314406,-0.12030013857653,0.00621591579611612,0.755060646373043,0.0118438480805758,0.896906664682232
"B4GALT1","grey",0.160541674844859,0.152235843522518,0.133871850523129,0.201978027401017,0.302216864236041,-0.0419140081023521,0.00825260967710612,0.0832869126665624,0.0646176302090759,0.325373545986096,0.0955411827827256,0.0874666226592877,0.0798893188655876,-0.00685821576559667,-0.00785893871863611,-0.00949752044766296,0.283878814186945,0.000756301362490479,0.00141325581237756,0.00506072927780607,2.09902579637153e-05,1.11062871022874e-10,0.382081307210175,0.863417199518741,0.0820152610210935,0.177548191476174,3.10385911348261e-12,0.045923835887823,0.0677426005408586,0.0953289636352856,0.886322617756132,0.869873226125239,0.843062941793366,1.52116528769374e-09,-0.04849581254205,-0.0530529828018309,0.0258694831135783,0.311789397824182,0.268444660068279,0.589658399273274
"SPINK4","blue",0.0385119804984255,0.140836423817057,0.220877746634699,-0.0329328058452433,0.497675068909976,0.245420094164377,0.344077802336998,-0.11640221189836,-0.127115829514164,0.159979783911014,-0.100961357920629,-0.253944549496341,-0.162616340936809,-0.198683089537284,-0.190537377808564,-0.165009631772961,0.459807322158482,0.421935720461475,0.00317355081898267,3.13417795156348e-06,0.492297158269596,1.00009062351225e-28,2.04316052849479e-07,1.36889179282617e-13,0.0149063148383233,0.00780274905436055,0.000789734390663907,0.0348669702457363,7.37182762923883e-08,0.000643877583850958,2.87357555324228e-05,6.11133544596673e-05,0.000533511652398548,3.01897112373001e-24,0.0905835960542687,-0.103434520709766,-0.113856307433982,0.058480776541126,0.0306289664166754,0.0172636216262429
"NFX1","turquoise",0.0566150286119119,0.0404842276237236,0.420267992636005,0.0355323197652994,0.313438839041169,0.339605729107153,0.523347013418999,-0.172639102920126,-0.217785556371088,-0.101565719310839,-0.209671641156114,-0.323228068412107,-0.19796440081217,-0.281854561745384,-0.247750897048298,-0.272399472652877,0.351351467315981,0.2375752768441,0.398542830719552,3.95254591773238e-20,0.458758028381978,2.03929912709913e-11,2.94353160418175e-13,4.254154004609e-32,0.000287995041163934,4.32879313883548e-06,0.0337877603079463,9.88109281134587e-06,4.3808208992074e-12,3.07524526416901e-05,2.00774119948652e-09,1.55186464390951e-07,7.1277570973323e-09,3.83773012756448e-14,-0.011781852365142,-0.0756563732817218,-0.11991390933249,0.805993936771243,0.114268105981598,0.0121202464441035
