"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MMP7",1.08344693166811,0.411313774566703,0.188569081311382,2.18123656172193,0.0291659238578125,0.0959965537684423
"NEDD9",24.8347078649632,-0.142171888959406,0.0651940103969934,-2.18075077900044,0.0292018549657993,0.0960978357938124
"PLEKHG3",7.04494626599308,-0.246755188027586,0.113193613074635,-2.17993914431273,0.0292619728289652,0.0962786620583475
"SLC35F6",1.61381566663056,-0.404207215929108,0.185433466377038,-2.1797964726995,0.0292725515274019,0.0962915915444377
"CFC1B",1.24811510608892,-0.387088423256258,0.177584129958663,-2.17974671129882,0.0292762419690836,0.0962915915444377
"FAM187A",0.639600942352614,-0.526105151702499,0.241371123756039,-2.17965241042772,0.0292832366779568,0.0962975929314308
"LEXM",5.01320330670639,-0.211132088855641,0.0968753688300783,-2.17941971633647,0.0293005027704693,0.0963373635662422
"PCDHGA7",13.1537654545015,-0.141681298025281,0.0650109029328897,-2.17934671929627,0.0293059210153398,0.0963381724023507
"RASL10B",1.24583470711198,-0.39628354813355,0.181858438642981,-2.17907703976016,0.0293259456009988,0.0963869883120175
"TBC1D10B",2.72157997260614,-0.452895922083082,0.207858940924369,-2.17886187656403,0.0293419306124154,0.0964225122771435
"TBC1D26",2.03537768382753,-0.360257039129876,0.165366257325061,-2.1785401989338,0.0293658428283009,0.0964840692397128
"GPR26",3.29204352582644,-0.289000046879284,0.132679224375378,-2.17818613456497,0.0293921819237201,0.0965535768097374
"AXL",4.75699779536506,-0.26487643455438,0.121613482319599,-2.17801866620583,0.0294046470899323,0.0965756974152196
"NOVA2",4.82259468959811,-0.270173629170633,0.124049147103512,-2.17795636228912,0.0294092857156193,0.0965756974152196
"NUAK2",2.70460619597233,-0.344989820823163,0.158418866559199,-2.17770666030011,0.0294278827434543,0.0966197327656583
"TRIM29",7.86704126701506,-0.23304779309046,0.107020830763317,-2.17759282401627,0.0294363642726154,0.0966305465177537
"TM9SF2",15.4991380204524,-0.116676520448587,0.0535824530317297,-2.17751360467755,0.0294422678593808,0.0966328953566213
"CREB1",11.5049860024243,0.167585430882662,0.0769685975727379,2.17732213094162,0.0294565410788568,0.0966618356965295
"UGT2B10",1.13198963041334,0.394574636265075,0.181225642819543,2.1772560997782,0.0294614646864167,0.0966618356965295
"GPRC5A",3.52495662645821,-0.273200807148702,0.125508914961416,-2.17674423552055,0.0294996558164786,0.0967700932084768
"ANKAR",15.6306331322741,0.202691731920585,0.0931259983159229,2.17653217775952,0.0295154903054648,0.0967879440897159
"RPL14",5.10437757128113,-0.407136782602006,0.187054986501704,-2.17656203780644,0.0295132601944769,0.0967879440897159
"TMEM222",2.17967835041694,-0.373821843848147,0.171772169358631,-2.17626548726686,0.0295354146335489,0.0968362318191308
"ALOX15B",0.779769863505676,-0.478308497459703,0.219806733441441,-2.17604115202016,0.0295521835773086,0.0968741589776398
"PTH2R",57.8164414755809,0.0849421508138014,0.0390409677012213,2.17571837521702,0.0295763253431525,0.0969249852444228
"PKD2L1",4.32321904735077,-0.239588153865557,0.110122967194674,-2.17564201155256,0.0295820393670339,0.0969249852444228
"AJUBA",1.38208795691737,-0.384889644569876,0.176909906181492,-2.17562516920345,0.0295832997484454,0.0969249852444228
"MAS1",4.30624114618995,-0.256193700801828,0.117761371521061,-2.17553258333111,0.0295902291502433,0.0969306380851971
"IQCA1",16.4843662873019,-0.138365245899706,0.0636058965773282,-2.17535249631282,0.0296037113961158,0.0969577507409976
"RHOF",3.35575620861891,-0.37309311149317,0.171537724107699,-2.17499161443302,0.0296307447824868,0.0970124581396313
"SUMO3",2.71781563788583,-0.380738505117245,0.175052954694518,-2.17499045235577,0.029630831867087,0.0970124581396313
"MROH6",0.82896390542959,-0.660606417732505,0.303825123661184,-2.17429819421119,0.0296827479530053,0.0971593877156284
"KCNT1",10.0969564868728,-0.285731047036411,0.131415732202873,-2.17425297753022,0.029686141709956,0.0971593877156284
"SCYL1",1.544188612764,-0.470569506009615,0.216457896692745,-2.17395397996301,0.0297085914970379,0.0972157809599137
"TRPV1",4.26182186236033,-0.294936789670736,0.135673262804251,-2.1738755564261,0.0297144822276723,0.0972179775114394
"CREB3",0.67215249891616,-0.537591041556045,0.247311153518843,-2.1737436177341,0.0297243949790843,0.0972333299754871
"AP4M1",0.874499733155289,-0.490478669234932,0.225648928295421,-2.17363615657325,0.0297324707979725,0.0972390606980309
"TMEM202",1.1987096727106,-0.373086877772926,0.17164615105502,-2.17358137936537,0.0297365880884776,0.0972390606980309
"TNS1",35.6002099351324,-0.200906135303229,0.0924511729687962,-2.17310531442405,0.0297723918266804,0.0973390504061347
"NDUFC2-KCTD14",8.69012933883996,-0.218460182347417,0.100543523243754,-2.17279219286745,0.0297959611732706,0.0973834837407995
"RSPH6A",1.70091896667144,-0.419095144104095,0.192883778586449,-2.17278584635493,0.0297964390550207,0.0973834837407995
"C1orf194",1.03123634631353,-0.418589929183594,0.1926759023866,-2.17250794727667,0.0298173708524342,0.0974347981574457
"VLDLR",4.10893927663021,-0.232218245475182,0.10694276705019,-2.17142544447347,0.0298990272536275,0.0976752846114682
"OSBP",5.60735442944004,-0.19855235036927,0.0914400669008659,-2.17139331912923,0.0299014534980453,0.0976752846114682
"SYT16",40.7962270509421,-0.0854790577261591,0.0393718729512177,-2.17106912419607,0.0299259475701923,0.097738155259057
"TGFB3",2.87000037643509,-0.284742066470011,0.131165571664504,-2.17085979847155,0.0299417720300821,0.0977726938696194
"TBX10",0.555101057052066,-0.536409944470306,0.247104693138744,-2.17078007567069,0.0299478007498465,0.0977752386970448
"SLC6A20",4.92813628508178,-0.226059698367323,0.104142906917587,-2.17066821983579,0.0299562611615762,0.0977857203637431
"MESP2",1.91308553966797,-0.385815317664296,0.177765635499231,-2.17035939809618,0.0299796301013509,0.0978061123505226
"MMP15",1.62815351367608,-0.436636221217783,0.201173401177571,-2.17044708028958,0.0299729934841429,0.0978061123505226
"MACROD2",240.861862845346,0.064272500842018,0.0296144590885334,2.17030811367762,0.0299835123763279,0.0978061123505226
"PABPC1L",4.75411817397185,-0.262658068421746,0.121015760421648,-2.17044513463851,0.0299731407357063,0.0978061123505226
"USH1C",5.37563898996508,-0.274707715855095,0.126603719365745,-2.16982342407724,0.030020225146289,0.0978744466260771
"PRMT5",1.09753392237086,-0.392377592793281,0.180828424941265,-2.16988890391945,0.030015263125353,0.0978744466260771
"GPR108",1.34431798695027,-0.516451922154335,0.238012289348475,-2.16985401706798,0.0300179067410954,0.0978744466260771
"HTT",24.7541708743505,-0.129623132351456,0.0597442772553527,-2.16963261263391,0.0300346887376178,0.0979044648979469
"SELENOO",1.77440962802635,-0.340994405784575,0.157172067122247,-2.16956111876643,0.0300401095465012,0.0979050009471795
"AGXT2",6.72496726397379,-0.192192432057951,0.0885904212324229,-2.16944935337559,0.0300485855081378,0.097915492245377
"RP11-227H4.8",8.02637005262116,0.143934444750633,0.0663553077392637,2.16914742248214,0.0300714933450458,0.0979195721514356
"PNLIPRP1",1.62559834138746,-0.345385974661431,0.15921504843231,-2.1693048368369,0.030059548268589,0.0979195721514356
"PTS",5.50452752233321,-0.208395504399034,0.0960752426509029,-2.16908642277653,0.0300761232834942,0.0979195721514356
"METTL25",15.0681486861724,0.129273040592585,0.0595949549166547,2.16919436843903,0.0300679305172733,0.0979195721514356
"PCYT1B",10.4647851283331,0.208506367965035,0.0961262503065208,2.1690887483925,0.0300759467556916,0.0979195721514356
"TEX49",3.09827004744624,-0.247933119513052,0.114314576111031,-2.16886706794277,0.0300927775970938,0.0979566717097989
"IP6K1",7.62026886416354,-0.182150137212174,0.0839994786068092,-2.16846747424225,0.0301231367511332,0.0980305574872668
"APOBEC3C",1.25819945457757,-0.499546617098106,0.230372512661568,-2.16842978064823,0.0301260018821601,0.0980305574872668
"DCLK2",25.708716492715,-0.101392430651968,0.0467660093030679,-2.16807959804509,0.0301526308385299,0.0980507774075973
"PCDHGA6",14.0366517487516,-0.135315334711062,0.0624127736128811,-2.16807116361089,0.0301532724680939,0.0980507774075973
"ELFN1",5.95302669348776,-0.260144152806349,0.119977957000035,-2.16826623249031,0.0301384360680214,0.0980507774075973
"ZNF37A",6.58608168631574,0.170085157229978,0.0784463289864517,2.16817229598281,0.0301455798359745,0.0980507774075973
"TSPAN5",24.0306175494214,-0.111654490059247,0.0515125289474435,-2.16752103499256,0.0301951475452351,0.0981698059307994
"SLC22A4",4.84179141968626,-0.213668664888182,0.0986128089370013,-2.16674352136834,0.0302544160917218,0.0983453323079251
"LMBRD1",25.6897581983951,0.118890981104018,0.0548733233140416,2.1666444443979,0.0302619757370012,0.0983527412453994
"ADSS2",6.79140643079173,-0.212284341128338,0.0979952952928527,-2.16627074283454,0.0302905040472508,0.0984282847843849
"POLR1A",10.2908519121462,-0.178377463518016,0.0823518689507809,-2.16604025859603,0.030308110690874,0.0984683184594836
"NETO1",14.69613633327,0.122297864179693,0.0564692008777392,2.16574455240617,0.0303307125025174,0.0985245641911211
"IL22RA1",2.28312579151729,-0.318161558323183,0.146922950866178,-2.16549937533567,0.0303494631840019,0.0985682826966381
"RP11-404P21.8",5.86618401976894,-0.252703356163624,0.116703017030956,-2.16535409788586,0.0303605784284068,0.0985871920863851
"ATP6V1G3",1.90226054805199,0.325533217252189,0.150350444522227,2.16516298496254,0.0303752058923293,0.0986174978125372
"TMED9",1.0946543855545,-0.605906392637504,0.279868373058488,-2.16496914608812,0.030390048180108,0.0986313011679197
"GTF2IRD2",3.81620395931842,-0.234108014848811,0.108133804314028,-2.16498454238181,0.0303888690545743,0.0986313011679197
"CCDC66",8.60899653218424,-0.161030357884335,0.074386322991058,-2.16478448469207,0.0304041935406878,0.0986600189701832
"SLCO6A1",14.2692499621704,0.12490818738428,0.0577048985568613,2.16460284149356,0.0304181132203242,0.0986708075307834
"RAD23B",8.6598160084787,-0.209737422058808,0.0968930857798753,-2.16462733507421,0.0304162359092451,0.0986708075307834
"GAK",10.0571898142602,-0.259048197579634,0.11968409808696,-2.16443288390255,0.0304311423657534,0.0986787008538514
"MID2",11.6358514051374,0.170418345913844,0.0787348024942408,2.16446019441415,0.0304290483871269,0.0986787008538514
"RP11-343C2.11",2.80737297837085,-0.287971004904781,0.133056188284406,-2.16428118539851,0.0304427757973724,0.0986992414276517
"CHDH",4.63610783044547,-0.246997875569904,0.114134371665074,-2.16409721249193,0.030456889409179,0.0987278145031968
"PDE4C",3.36405524357622,-0.365679732400423,0.169000142862886,-2.16378356968081,0.0304809636987579,0.0987886601449564
"MTAP",14.4805008789766,-0.136389708932696,0.0630353184795423,-2.16370301955341,0.0304871491243704,0.0987915169781702
"TSKS",1.87282762275445,-0.36212744541121,0.16737303565016,-2.1635948945093,0.030495453716394,0.0988012386365551
"DFFB",2.66004895693659,-0.331076313590182,0.153033464481409,-2.16342428574112,0.0305085613503921,0.0988093311967314
"ADA2",8.27845516696024,-0.216637585244257,0.100134570871205,-2.16346445947124,0.0305054744231583,0.0988093311967314
"PARP8",26.4385898951526,0.126528318635746,0.0584948044822969,2.16306934873231,0.0305358461731396,0.0988805060537027
"NR5A1",2.62073625954523,-0.378605029728506,0.17504224770642,-2.16293514673954,0.030546168047441,0.0988967366681098
"HORMAD1",2.58818711617514,0.265208144820727,0.122628284837903,2.16269961837348,0.030564290479248,0.0989210207587269
"TTC21A",3.30767417548705,-0.297798305241427,0.137693998866832,-2.16275442424646,0.0305600726865963,0.0989210207587269
"GPR157",2.61022103019916,-0.326784774007924,0.151118371379136,-2.16244240210917,0.030584092207052,0.0989679119959262
"WNT6",1.49859472315425,-0.395520739050125,0.182914085252765,-2.16233068384845,0.030592696240005,0.0989785583057728
"EFR3A",15.3113793021434,0.142435432678257,0.0658796388443393,2.16205545714669,0.0306139018199081,0.0990127687615225
"ATP8B1",16.2560017046997,-0.129872690827838,0.0600673233056859,-2.16211883068118,0.030609017917489,0.0990127687615225
"RTP4",0.40143254017149,-0.529542819258781,0.244977562820576,-2.16159722205508,0.0306492357774324,0.0990938470560556
"STYX",6.02186067102211,0.200040115146425,0.0925429414437589,2.16159235945613,0.0306496109143099,0.0990938470560556
"RXRG",5.17788320745166,-0.229226727139348,0.106062898116502,-2.16123386415068,0.0306772787594056,0.0991660871524973
"NSMAF",9.9696318593805,0.152813753804596,0.0707303966534564,2.1605103468217,0.0307331834952569,0.0993123309824176
"ELOC",4.27179680492988,-0.209952670495477,0.0971743389408607,-2.16057729626802,0.0307280067752748,0.0993123309824176
"UHRF2",16.9387804223395,-0.153277977956391,0.0709514293435894,-2.16032262315854,0.0307477028121615,0.0993420143242531
"SYT15",0.261736481014391,-0.705570985900191,0.32670315596377,-2.15966994202663,0.0307982296905238,0.0994880031591565
"NLRP4",5.16619444624457,-0.181429822327345,0.0840116671211101,-2.15957888403521,0.0308052845482434,0.099493537367016
"KIRREL3",62.4457114813548,-0.151067613816527,0.069962828423521,-2.15925538204427,0.030830359583864,0.0995456086976539
"DDX24",4.80269390152849,-0.230175646000239,0.106600652634274,-2.15923299072031,0.030832095811058,0.0995456086976539
"GABRR3",5.6232827472619,0.18069312145434,0.0836999388051903,2.1588202337268,0.0308641161003911,0.0996299329802896
"NEK8",1.46155394236447,-0.370958673182869,0.171838897880654,-2.15875845200374,0.030868911372772,0.0996299329802896
"TLL2",15.9679497928888,-0.185056780450809,0.0857401003728376,-2.15834574074554,0.0309009609282203,0.0997160946377394
"MDGA1",7.3787801899084,-0.238389874239433,0.11046528756247,-2.15805235743961,0.0309237613049296,0.0997723849065684
"SLC38A9",14.8544967212923,0.13478446612688,0.0624595727047441,2.15794729759082,0.0309319295754307,0.0997814548444703
"MAGED4",1.88981543050377,-0.482845069300629,0.223787790797901,-2.1576023766939,0.0309587597628009,0.09985071157436
"NDUFS4",17.2225740208123,0.124511452314204,0.0577177827562035,2.15724593649297,0.0309865069828685,0.0999108022706711
"MUC2",0.32977236948615,-0.841716144944648,0.390184636530724,-2.1572252368229,0.0309881190120083,0.0999108022706711
"NOTCH2",20.1326284987388,-0.118034766291183,0.0547288256274645,-2.15672024637689,0.0310274684814798,0.100020357898242
"EFHC1",19.2500852694487,-0.120869260946299,0.0560516472027577,-2.1563908819499,0.031053156059557,0.100085842665739
"NLRC3",3.23755088266101,-0.293916713135413,0.136319316140736,-2.15608999117904,0.0310766388906502,0.100144199996064
"BTBD19",0.788713665556741,-0.505792979187868,0.234641669549073,-2.15559742717432,0.0311151136354197,0.100241241298016
"XPC",4.71618547190739,-0.199268203920774,0.0924435347887339,-2.15556668593615,0.031117516223834,0.100241241298016
"FAM160B2",1.80080895041277,-0.466890806811924,0.216666248426716,-2.1548848064808,0.0311708496144145,0.100395684751528
"KIT",11.0219725002489,-0.147721578564997,0.0685597009284524,-2.15464152504336,0.0311898969162955,0.100439664585567
"SOHLH1",0.954884538164823,-0.565016850937732,0.262252223004259,-2.15447878559472,0.0312026438961223,0.100463344029244
"TMEM272",3.35763237280156,-0.282803397899946,0.131275821550379,-2.15426873402896,0.0312191033259932,0.100498966220178
"AKR7A2",2.54095246761328,-0.400863498393948,0.186093133199836,-2.1541015055267,0.0312322125098274,0.100523793020226
"PCSK6",28.3913467535135,-0.138657655003342,0.0643754559467743,-2.1538900651513,0.0312487942612412,0.100559786093621
"NUTM2A",0.395165489482402,-0.710493541183604,0.329913457947889,-2.15357550311218,0.0312734770830666,0.100621831775643
"SLC6A7",3.08073561406594,-0.330998374305475,0.153733656535311,-2.15306382327183,0.0313136629360846,0.100716333249441
"SPATC1",2.94434405006596,-0.29205984087727,0.135647899668579,-2.15307307810031,0.0313129356954185,0.100716333249441
"P2RX5",2.57499723257727,-0.424970042781482,0.197406559524253,-2.15276556060575,0.0313371080556771,0.100774339545069
"NEURL3",0.903281345707771,-0.463576251307878,0.215349583840762,-2.15266843353022,0.0313447460388997,0.100781501764292
"CHORDC1",3.06509649858422,-0.275488274299685,0.127999377439475,-2.15226261104239,0.0313766768242323,0.100866755700406
"NOX4",24.6475026677572,0.116032080792895,0.0539154333346153,2.152112551387,0.0313884908314051,0.100887321868119
"FAM181A",0.964220713531173,-0.472579177298686,0.219604019380477,-2.15196050888265,0.0314004648376372,0.100908395111427
"CPNE9",2.38305830067955,-0.285351045482695,0.132660698904066,-2.15098403551339,0.0314774597849838,0.101085779948706
"POLR2B",8.12518111800954,-0.204651973752155,0.0951374457210195,-2.15111906990098,0.031466802680816,0.101085779948706
"BICRAL",13.0969115042522,-0.168215690749836,0.078211520716055,-2.1507789288555,0.031493653014192,0.101085779948706
"RPL27A",67.2803383619563,-0.44255023610573,0.205761363862864,-2.15079365628953,0.031492490040998,0.101085779948706
"SLC5A12",6.57244193704819,0.169637097730086,0.0788701996209531,2.15083895495834,0.0314889131967975,0.101085779948706
"SLC16A6",2.53294554029023,-0.297583155040262,0.138353632857561,-2.15088790148815,0.0314850487042535,0.101085779948706
"FCER2",1.73538909735317,-0.418371419557849,0.194511294239372,-2.15088497145563,0.0314852800286915,0.101085779948706
"SATB1",13.3512433821973,0.129023719481406,0.0599938359068273,2.15061626800768,0.0315065002145458,0.101094561623351
"GRXCR1",17.1938892304484,0.121450820108447,0.0564728137541749,2.1506068501761,0.0315072441868115,0.101094561623351
"PSD3",67.1427552761549,-0.0803536561075245,0.037376091130883,-2.14986783465781,0.0315656705571735,0.101264584877353
"NOCT",3.03636039924785,-0.231796720311943,0.107844553969791,-2.14935953443577,0.0316059105541731,0.101363662711544
"CAAP1",6.71013443799138,0.199618248964255,0.0928741969399545,2.14934024240676,0.0316074386893939,0.101363662711544
"BMPR1A",22.6643336555443,-0.113712191696119,0.0529100400131563,-2.14916094691753,0.0316216438428114,0.101391760753349
"GPX6",2.85503282932571,-0.251661878247242,0.117108956671989,-2.14895500223883,0.0316379671038381,0.101426639462322
"TCN2",1.9629084380813,-0.389425983359372,0.18122292130828,-2.14887819127977,0.031644057022371,0.101428705231231
"LRRD1",4.1607830898476,0.219468333487986,0.102135018036092,2.14880594048978,0.0316497863076918,0.101429614550425
"GRK7",5.98881901713579,-0.199060711282583,0.092647137418255,-2.14858998161945,0.0316669165449876,0.101449602264696
"LGALS9",2.90317887350518,-0.317985907068674,0.147996883087782,-2.14859867609554,0.0316662267302791,0.101449602264696
"WNT4",2.0542515761781,-0.415631752172285,0.193480484498449,-2.14818436727461,0.0316991120795611,0.101535281443492
"PRXL2A",3.91857411670558,-0.258855333262267,0.120503977480466,-2.14810613454006,0.0317053250107714,0.101537720710218
"VSIG10L2",1.28030304538539,-0.471321627298775,0.219442874577035,-2.14781012237113,0.0317288425657937,0.101595568442578
"SF3B4",1.54374051368199,-0.396497880744362,0.184659556705053,-2.14718310722291,0.0317787070271327,0.101614306904298
"FLACC1",8.57499427627728,-0.155517904693366,0.0724309603900611,-2.14711918571642,0.0317837942673919,0.101614306904298
"CP",7.29983097371228,0.178238527865785,0.0829987795817921,2.14748371920503,0.0317547919619105,0.101614306904298
"CXCL14",0.802275011431543,-0.497637624801552,0.231758019343382,-2.14722936540216,0.0317750259712564,0.101614306904298
"HS3ST5",33.3450431164161,0.0921727190665265,0.0429189699067474,2.14759858558571,0.0317456578890236,0.101614306904298
"HIPK3",15.679911146421,0.136447047676336,0.0635416434933776,2.14736415639857,0.0317643018839188,0.101614306904298
"C17orf78",1.54164285001095,-0.311662987911323,0.145141390497627,-2.14730606371323,0.0317689234072157,0.101614306904298
"DHX8",13.7197695093681,-0.183020357535768,0.0852184485693443,-2.1476612236943,0.0317406779113858,0.101614306904298
"AC003005.4",3.24819483822167,-0.269097817036878,0.125316879792487,-2.14733894972871,0.0317663071122554,0.101614306904298
"CRTC2",2.10181205652455,-0.403004233697711,0.187702434610716,-2.14703786092876,0.0317902675699304,0.101617560281023
"RP5-994D16.12",2.74221900640658,-0.279548332919324,0.130212173865164,-2.14686787434176,0.0318038018384466,0.10164337903962
"LOXL3",3.38247114066325,-0.309591282967709,0.14423130063033,-2.14649165343938,0.0318337739741896,0.101686824565813
"SPACA9",0.967592921586085,-0.446059430416008,0.207802836406207,-2.14655121234276,0.0318290275225645,0.101686824565813
"CYP1A2",0.644856887882824,-0.55552743488859,0.258806430934757,-2.14649780100957,0.0318332840253226,0.101686824565813
"GTDC1",55.4278246626746,0.083581942755979,0.0389450416606841,2.14615106806669,0.0318609280401569,0.101756112084356
"SCUBE1",14.221441557165,-0.2487778973701,0.115940706704899,-2.14573383620395,0.0318942200113498,0.101844975472553
"SHISA4",0.512873882042225,-0.587176664009646,0.273681405455345,-2.14547518503391,0.0319148734044256,0.101893457667266
"TRIM4",4.94567854414892,-0.191940085126891,0.0894660132760092,-2.14539664950468,0.0319211467646669,0.101896020503631
"LRRC3",0.814829576398194,-0.499495980759738,0.232868392266144,-2.14497113970223,0.0319551545571462,0.101984514358536
"DGCR6L",0.746449174885354,-0.535361129136339,0.249595755497331,-2.14491279336705,0.0319598201605698,0.101984514358536
"TSPAN14",11.683499916616,-0.239407692036532,0.111626017255984,-2.14473021542563,0.0319744235866998,0.102013637157566
"CMC1",11.7107411126103,0.131763642938096,0.0614493420236373,2.14426450469416,0.0320116991849329,0.102115072618352
"C1orf167",3.18604527927057,-0.380787911033388,0.177615426076263,-2.14388986050056,0.0320417128249149,0.102193312170696
"TMEM132A",1.30211356341582,-0.426654009899263,0.199020548088194,-2.14376864096564,0.0320514291742132,0.102206800171014
"DTD1",23.2542295824168,-0.120555637241633,0.0562449723527695,-2.14340290693906,0.0320807598829852,0.102282819852873
"SEMA4F",4.15905723130359,-0.230157684494387,0.107449058733314,-2.14201675852399,0.0321921335009444,0.10261684461546
"PLIN5",1.27191957837563,-0.502592265003008,0.234641080665076,-2.14196194280405,0.0321965446114437,0.10261684461546
"MPV17",2.09548180629052,-0.346976036022036,0.162039063906841,-2.14131103732813,0.0322489636426459,0.10271761089
"TEX19",0.552170550342223,-0.641853597019054,0.299750132951645,-2.14129545397932,0.0322502195041727,0.10271761089
"NECAB3",1.79812128492819,-0.434732919964615,0.203016323163628,-2.14136929085366,0.0322442693642079,0.10271761089
"COL6A1",1.79429528452323,-0.508279395024522,0.23736731747635,-2.14132004535614,0.0322482377051018,0.10271761089
"PRAMEF1",0.339616516534136,-0.606650523515697,0.283359822742799,-2.14091933585921,0.0322805435646776,0.102796615564316
"A3GALT2",1.44435008803869,-0.376833704456893,0.176033612779299,-2.14069176055227,0.0322989034044949,0.102799783890574
"NOM1",3.30109910188497,-0.281585061374024,0.131536623742319,-2.14073505433476,0.0322954099511838,0.102799783890574
"SIN3A",11.3221927030762,-0.160661676794244,0.0750498432637765,-2.14073300898936,0.0322955749865025,0.102799783890574
"NIBAN3",2.82936024191148,-0.353194045644772,0.164995112984039,-2.14063337548027,0.0323036151139016,0.102799783890574
"EEFSEC",30.1182242048545,-0.147322697685059,0.0688296071363515,-2.1403971897328,0.0323226814520414,0.102842887722194
"CAPSL",4.0791436948159,-0.20872657597211,0.0975247923073021,-2.14024117389976,0.032335281278578,0.102865405481604
"RAB26",0.778229809735238,-0.503012403112079,0.235044577155972,-2.14007236073474,0.0323489193565073,0.102889476738088
"OSBPL2",7.29854995181098,-0.264524676765696,0.123609039620092,-2.14001077573859,0.0323538959118964,0.102889476738088
"DNASE1L2",1.43945443868847,-0.769532609969695,0.359605473293652,-2.13993575493023,0.0323599590734945,0.102891191140817
"MTRES1",1.9009553450281,-0.321796736953668,0.150383939647574,-2.13983446442353,0.0323681468895279,0.102899659321445
"NID1",10.5894662569961,-0.182235972627754,0.0851826487207598,-2.13935555379532,0.032406883659604,0.102998526113394
"TFB2M",3.6530773745106,-0.205018678691597,0.0958371872582846,-2.13923931363996,0.0324162917523591,0.102998526113394
"ACVR1B",5.88552048023481,-0.200034318444556,0.0935092063975042,-2.13919384145148,0.0324199727571713,0.102998526113394
"CFAP251",8.39829056118515,-0.186492053123487,0.0871793614925758,-2.13917663459108,0.032421365757695,0.102998526113394
"ECE1",15.7238834198795,-0.256605481607957,0.119968072577933,-2.13894810589093,0.032439871416156,0.10300452596286
"RAI14",19.8924679876594,-0.115811518142086,0.054142289803236,-2.13902142969883,0.0324339328596781,0.10300452596286
"ATG9B",1.10878429601833,-0.477980717473248,0.22347337194576,-2.1388710131839,0.0324461162234251,0.10300452596286
"BIN3",5.4247446498853,-0.243090864625234,0.113651757574202,-2.13890985774261,0.0324429695353084,0.10300452596286
"KRT73",1.07540789825782,-0.420128218401213,0.196430652863249,-2.13881190271102,0.0324509050977161,0.10300452596286
"KCNK17",1.32233634685425,-0.403822888020811,0.18887763517824,-2.13801325731196,0.0325156672655053,0.10317411208814
"LCN15",0.523914140684831,-0.665255101370332,0.311185077148016,-2.13781170828414,0.0325320283632366,0.10317411208814
"RNASEH2B",14.1299104271001,-0.123539883745433,0.0577877300110374,-2.13782205533661,0.0325311882513259,0.10317411208814
"POU2F2",17.4795891464949,-0.2089015887016,0.0977158893102831,-2.13784667136644,0.0325291896679554,0.10317411208814
"RIBC2",1.62083974723892,-0.367267712892443,0.171795351762756,-2.13782101275725,0.0325312729010004,0.10317411208814
"EDAR",9.91605653654456,-0.210204425560942,0.098335743017251,-2.13761974142063,0.0325476181680642,0.103205981613613
"RSPH10B",7.09019882734267,-0.227270717050551,0.106326956573589,-2.13747034970625,0.0325597548332517,0.103226892514748
"MLN",0.807331859028356,-0.487722630249354,0.2282098283754,-2.13716750817174,0.0325843697403563,0.10328735037166
"PXK",10.9431482655837,-0.155287272083491,0.0726678954611121,-2.13694467272128,0.0326024919438105,0.103294534745701
"PPP2R5E",26.2770797375719,-0.105075271161319,0.0491725859414383,-2.13686689747124,0.0326088190864772,0.103294534745701
"ZNF404",3.67855257428088,0.204518085150875,0.0957055569524414,2.13695099494072,0.0326019776672237,0.103294534745701
"PRICKLE3",0.973481818363211,-0.510879549725619,0.239073753092867,-2.13691190737768,0.0326051573294396,0.103294534745701
"MRPL2",0.513450730423106,-0.540620728801929,0.25302137848807,-2.13666027761136,0.0326256330552996,0.103330222970245
"RPL39L",6.19818237769281,-0.184539121598815,0.086372018123158,-2.13656141895029,0.0326336804375669,0.103338138699442
"UNC50",1.65509889372383,-0.339751353737298,0.15905019914183,-2.13612655356898,0.0326690999326303,0.103397562505552
"TRPM5",0.980601531216621,-0.551449614988341,0.258151646477342,-2.13614603088244,0.0326675128144707,0.103397562505552
"ZNF333",4.70912526217272,-0.228834302155379,0.10712364091656,-2.13616994528427,0.0326655642283621,0.103397562505552
"ZNF224",1.91528950794847,0.271457655486918,0.127097368544268,2.13582435731051,0.0326937330003512,0.103457946120377
"EXTL1",1.40074792497259,-0.414634396876148,0.194154784672246,-2.13558680810311,0.032713107626486,0.103501671929833
"C1orf100",3.23292079668921,-0.276444970988958,0.129465064307865,-2.13528624472452,0.0327376358080348,0.103561685557143
"OR10K2",1.73516259745342,0.378826621833988,0.177429472208838,2.13508284231439,0.0327542438738322,0.103569173766259
"UCMA",1.23069611250155,-0.347473878411656,0.162740735033865,-2.13513769824961,0.0327497641065298,0.103569173766259
"PRAP1",0.558674187827374,-0.618292621770311,0.289616619537216,-2.13486581936594,0.032771972028923,0.103569173766259
"ALOX12B",1.49408849918509,-0.412962135115041,0.193434183570453,-2.13489739761861,0.0327693919562059,0.103569173766259
"CCR10",0.425188811336478,-0.596439840871606,0.279359792896395,-2.13502392269028,0.0327590560835851,0.103569173766259
"CPAMD8",14.0299263072201,-0.204857011568915,0.0959585593079026,-2.13484876228278,0.0327733657349044,0.103569173766259
"WDPCP",95.7381355255922,0.11662892702064,0.0546388981489894,2.1345402446187,0.03279858296386,0.103631281812529
"UPK3A",1.04631484741706,-0.450433371680341,0.211044460508299,-2.13430558942639,0.0328177740370138,0.10367433161693
"PEX10",0.697607369477878,-0.581331807079738,0.272449842058648,-2.13372047745434,0.0328656687977266,0.103722722009783
